user_id,register_days,product_count,report_count,avg_reply_time,credit_score,is_violation
2521,123,0,0,3.3,83,0
2522,144,12,0,8.8,99,0
2523,14,7,0,2.4,93,0
2524,159,2,0,0.1,89,0
2525,172,2,0,9.1,110,0
2526,33,2,0,10.2,56,1
2527,86,6,0,0.1,100,0
2528,114,6,0,1.5,87,0
2529,6,21,0,0.1,90,1
2530,347,2,3,10.3,92,0
2531,169,1,1,6.8,82,0
2532,3,28,0,5.1,92,1
2533,139,0,0,0.1,109,0
2534,115,8,0,12.8,86,0
2535,65,2,0,16.2,63,0
2536,417,1,8,9.8,82,0
2537,83,1,1,4.8,102,0
2538,208,1,0,5.1,93,0
2539,298,3,2,9.9,77,0
2540,44,6,0,9.3,79,0
2541,114,14,0,15.2,87,0
2542,105,0,0,10.5,105,0
2543,178,1,0,16.9,90,0
2544,139,0,3,5.4,98,0
2545,91,3,0,0.1,94,0
2546,3,8,0,6.8,99,0
2547,232,4,0,0.1,81,0
2548,136,1,0,10.0,93,0
2549,28,0,0,24.6,84,0
2550,121,3,0,4.8,116,0
2551,314,5,1,0.7,101,0
2552,84,0,0,5.6,94,0
2553,1,1,0,16.2,92,0
2554,1,7,0,3.8,102,0
2555,51,2,1,24.8,43,1
2556,183,0,0,6.5,99,0
2557,18,1,1,0.1,88,0
2558,172,0,2,4.6,105,0
2559,275,2,0,6.0,99,0
2560,527,8,0,0.1,110,0
2561,218,4,1,0.1,96,0
2562,355,3,0,8.2,102,0
2563,371,1,0,12.3,112,0
2564,323,1,0,0.1,105,0
2565,41,0,0,12.9,100,0
2566,1,1,1,0.1,84,0
2567,274,23,0,19.0,94,0
2568,92,6,0,2.2,120,0
2569,100,35,0,0.1,83,0
2570,304,0,0,5.2,89,0
2571,308,7,0,27.6,96,0
2572,53,48,0,16.9,119,0
2573,45,5,2,0.1,100,0
2574,218,0,0,2.7,101,0
2575,248,0,0,7.4,91,0
2576,306,17,0,0.1,48,1
2577,85,1,1,6.9,88,0
2578,16,4,0,13.3,98,0
2579,99,1,0,1.1,77,0
2580,312,1,0,11.8,55,1
2581,179,0,2,2.9,65,0
2582,100,13,8,7.1,113,0
2583,281,4,1,13.1,55,1
2584,215,0,0,13.5,56,1
2585,174,11,0,10.7,81,0
2586,356,6,0,0.1,46,1
2587,267,11,0,0.1,92,0
2588,347,0,0,0.1,85,0
2589,188,3,0,9.4,86,0
2590,73,7,0,10.6,94,0
2591,211,3,0,0.1,96,0
2592,398,2,0,7.1,95,0
2593,51,2,0,0.1,88,0
2594,265,12,0,7.6,110,0
2595,1,0,0,12.8,98,0
2596,271,3,0,13.3,98,0
2597,177,1,1,0.5,82,0
2598,218,5,0,0.1,92,0
2599,120,2,0,18.1,106,0
2600,51,3,0,13.4,92,0
2601,223,4,1,0.1,95,0
2602,193,3,0,0.6,98,0
2603,255,2,0,0.1,100,0
2604,103,45,0,13.5,73,0
2605,18,0,0,8.7,100,0
2606,151,8,0,6.4,101,0
2607,176,3,0,30.7,93,0
2608,259,4,0,6.8,94,0
2609,128,7,0,12.1,104,0
2610,113,4,0,10.0,53,1
2611,284,0,0,0.1,82,0
2612,32,2,0,13.7,91,0
2613,170,10,0,4.0,107,0
2614,183,1,7,10.6,105,0
2615,145,4,0,3.5,101,0
2616,122,8,0,0.1,94,0
2617,1,2,1,19.2,99,0
2618,313,4,2,18.2,89,0
2619,81,3,2,8.2,103,0
2620,20,3,0,3.7,84,0
2621,104,8,1,1.2,77,0
2622,301,0,2,8.9,92,0
2623,148,3,0,0.1,91,0
2624,266,1,3,9.6,104,0
2625,424,0,0,4.7,102,0
2626,142,10,0,0.1,97,0
2627,298,9,0,0.1,92,0
2628,146,14,0,17.8,99,0
2629,239,1,0,18.2,75,0
2630,124,0,0,1.7,82,0
2631,202,1,9,1.0,91,0
2632,217,0,0,2.8,98,0
2633,66,4,0,21.4,116,0
2634,50,5,0,22.8,110,0
2635,168,2,0,6.4,89,0
2636,167,1,0,3.9,100,0
2637,240,3,0,1.3,98,0
2638,114,9,0,8.4,76,0
2639,310,12,0,0.1,97,0
2640,91,2,0,8.1,46,1
2641,66,48,0,0.1,83,0
2642,104,0,0,18.1,78,0
2643,226,18,0,3.0,85,0
2644,86,9,0,7.7,78,0
2645,502,30,0,4.4,103,0
2646,192,5,8,18.7,95,1
2647,326,6,0,18.9,100,0
2648,169,3,0,8.6,90,0
2649,60,1,0,2.7,108,0
2650,124,9,1,8.8,106,0
2651,292,2,0,13.9,103,0
2652,257,5,1,5.4,85,0
2653,137,2,1,0.1,101,0
2654,5,35,1,0.1,115,1
2655,340,2,0,0.1,89,0
2656,263,3,0,2.0,97,0
2657,166,2,0,0.4,100,0
2658,122,3,8,3.4,102,0
2659,14,8,0,3.0,91,0
2660,263,2,0,3.3,92,0
2661,278,7,0,0.1,87,0
2662,127,3,0,0.1,85,0
2663,54,3,0,11.7,56,1
2664,198,0,0,9.1,98,0
2665,165,5,1,4.3,78,0
2666,93,1,0,1.7,94,0
2667,97,1,1,0.1,107,0
2668,226,6,0,0.1,88,0
2669,298,2,1,0.6,90,0
2670,294,2,0,5.3,87,0
2671,83,41,0,16.4,83,0
2672,1,1,0,7.0,84,0
2673,72,3,0,15.0,93,0
2674,85,33,0,8.6,96,0
2675,346,5,2,2.5,98,0
2676,320,1,1,5.6,81,0
2677,295,8,0,0.1,96,0
2678,86,1,0,6.7,92,0
2679,203,2,0,19.7,107,0
2680,116,5,0,13.7,103,0
2681,1,4,0,11.2,84,0
2682,275,4,2,0.1,86,0
2683,1,0,2,0.1,85,0
2684,341,3,0,0.7,96,0
2685,78,0,0,12.0,81,0
2686,131,2,1,0.1,99,0
2687,422,4,0,0.6,114,0
2688,91,6,0,0.1,96,0
2689,1,2,0,0.1,81,0
2690,76,2,1,6.2,92,0
2691,345,5,0,3.3,97,0
2692,125,2,0,5.4,64,0
2693,186,5,0,5.9,99,0
2694,149,0,2,0.1,86,0
2695,372,3,0,5.1,106,0
2696,193,0,0,7.6,90,0
2697,118,1,2,2.3,87,0
2698,406,0,0,6.1,85,0
2699,7,4,0,0.1,95,0
2700,8,2,0,15.1,62,0
2701,463,3,4,0.1,93,0
2702,217,0,2,11.5,91,0
2703,104,1,9,6.6,98,0
2704,168,1,0,0.1,103,0
2705,216,4,0,13.1,98,0
2706,105,4,0,4.1,105,0
2707,51,3,0,10.4,91,0
2708,50,1,0,11.6,92,0
2709,108,6,0,4.9,106,0
2710,275,2,0,7.1,75,0
2711,1,2,0,1.5,93,0
2712,66,4,0,11.0,97,0
2713,1,4,0,5.8,99,0
2714,146,0,0,0.1,101,0
2715,273,0,2,9.2,99,0
2716,369,0,0,11.8,94,0
2717,1,34,0,14.6,98,1
2718,193,1,0,10.6,99,0
2719,228,6,0,13.1,100,0
2720,72,0,0,1.7,112,0
2721,169,2,0,6.3,93,0
2722,22,2,0,0.1,80,0
2723,100,0,0,0.1,96,0
2724,72,1,0,0.1,111,0
2725,190,6,0,0.1,87,0
2726,230,6,0,13.2,82,0
2727,329,10,0,0.1,88,0
2728,311,4,0,13.7,86,0
2729,179,9,0,1.4,97,0
2730,225,0,0,24.0,85,0
2731,98,11,0,4.3,81,0
2732,256,16,0,0.1,97,0
2733,182,0,1,0.1,104,0
2734,92,2,2,0.5,95,0
2735,351,5,0,10.4,104,0
2736,1,0,0,5.1,101,0
2737,250,3,0,10.6,91,0
2738,266,3,0,9.7,87,0
2739,241,2,0,20.1,89,0
2740,105,6,1,9.9,94,0
2741,145,2,0,0.1,77,0
2742,312,1,0,9.7,93,0
2743,184,5,0,4.1,95,0
2744,130,1,0,0.1,78,0
2745,230,0,10,17.7,93,1
2746,372,8,0,11.4,98,0
2747,193,4,0,6.7,103,0
2748,210,0,0,0.1,87,0
2749,289,0,1,2.3,110,0
2750,415,1,2,0.1,88,0
2751,200,4,0,11.1,107,0
2752,120,3,0,0.1,97,0
2753,195,6,0,2.2,108,0
2754,1,2,0,15.3,89,0
2755,165,2,0,9.9,98,0
2756,160,0,2,0.1,95,0
2757,110,0,0,2.4,117,0
2758,405,3,0,10.3,102,0
2759,258,0,0,8.7,89,0
2760,78,1,0,0.1,110,0
2761,162,1,2,8.9,83,0
2762,85,9,0,3.9,107,0
2763,187,3,0,8.7,86,0
2764,324,1,0,20.9,119,0
2765,158,0,0,0.1,54,1
2766,6,12,0,10.1,120,0
2767,1,1,0,0.1,95,0
2768,187,15,0,11.9,97,0
2769,188,0,0,0.1,109,0
2770,347,0,0,8.1,60,0
2771,161,0,0,13.0,99,0
2772,180,3,1,0.1,107,0
2773,4,30,0,3.1,76,1
2774,6,37,0,15.8,51,1
2775,1,44,6,0.1,90,1
2776,414,1,0,6.8,77,0
2777,410,2,0,0.1,86,0
2778,70,4,1,11.6,96,0
2779,332,0,0,4.8,99,0
2780,224,4,0,5.9,117,0
2781,150,31,2,0.1,89,0
2782,372,1,0,11.5,83,0
2783,60,0,0,0.1,57,1
2784,195,2,0,0.1,110,0
2785,125,1,0,13.9,89,0
2786,158,0,0,0.1,103,0
2787,238,5,2,0.6,99,0
2788,43,1,0,8.2,106,0
2789,160,0,0,14.7,87,0
2790,116,2,0,10.9,96,0
2791,187,1,1,4.7,105,0
2792,348,1,0,15.9,102,0
2793,256,11,0,12.1,105,0
2794,67,0,1,6.9,92,0
2795,1,0,0,10.1,89,0
2796,235,7,2,6.2,68,0
2797,188,44,0,10.6,82,0
2798,2,46,0,0.1,95,1
2799,352,3,0,6.1,100,0
2800,82,1,0,0.1,114,0
2801,157,9,0,0.1,91,0
2802,1,1,0,0.1,99,0
2803,275,5,0,9.3,101,0
2804,247,0,1,0.1,71,0
2805,68,0,2,10.0,107,0
2806,206,6,0,17.1,99,0
2807,130,4,0,2.7,85,0
2808,222,4,0,13.1,107,0
2809,137,1,0,9.7,90,0
2810,242,0,0,6.8,97,0
2811,187,1,0,21.1,105,0
2812,46,0,0,0.1,81,0
2813,261,3,0,26.6,98,0
2814,46,0,1,9.5,96,0
2815,331,0,0,0.1,108,0
2816,1,1,0,13.0,94,0
2817,435,7,0,1.9,74,0
2818,1,2,0,13.5,110,0
2819,121,36,1,0.1,86,0
2820,237,7,0,15.1,82,0
2821,314,11,0,0.1,88,0
2822,137,1,0,12.6,101,0
2823,172,0,0,6.5,87,0
2824,1,4,0,0.1,95,0
2825,218,4,0,9.0,90,0
2826,138,3,1,6.8,88,0
2827,315,4,0,0.1,78,0
2828,195,2,0,16.1,110,0
2829,100,17,1,5.3,106,0
2830,1,2,0,1.3,99,0
2831,101,2,0,4.6,56,1
2832,109,3,0,0.1,83,0
2833,282,9,1,0.1,77,0
2834,155,5,1,5.4,104,0
2835,412,6,1,0.1,90,0
2836,284,6,0,5.3,91,0
2837,210,4,0,15.5,102,0
2838,220,0,2,10.9,98,0
2839,6,4,0,4.4,97,0
2840,190,0,2,5.2,99,0
2841,90,10,9,7.9,89,0
2842,78,4,0,3.4,84,0
2843,61,2,0,5.2,99,0
2844,75,5,0,7.6,98,0
2845,134,15,0,0.1,82,0
2846,141,2,0,2.1,100,0
2847,65,1,0,0.1,107,0
2848,75,0,0,5.1,105,0
2849,115,5,10,2.7,105,0
2850,367,5,0,2.3,88,0
2851,44,1,0,15.5,100,0
2852,234,2,2,15.0,66,0
2853,1,5,0,10.0,79,0
2854,234,0,0,0.8,108,0
2855,4,48,0,5.8,67,1
2856,364,1,0,4.9,92,0
2857,1,16,0,7.5,92,1
2858,56,3,0,0.1,105,0
2859,14,0,0,14.1,95,0
2860,278,0,0,20.1,87,0
2861,296,0,0,5.3,97,0
2862,216,1,0,0.1,97,0
2863,120,1,0,0.1,97,0
2864,168,0,1,4.3,56,1
2865,54,4,2,12.0,100,0
2866,140,2,0,14.5,86,0
2867,57,1,2,2.1,88,0
2868,243,6,5,27.8,112,1
2869,293,0,0,15.0,93,0
2870,430,17,0,20.6,95,0
2871,163,35,0,0.1,99,0
2872,2,31,0,11.2,93,1
2873,61,1,0,0.1,81,0
2874,62,6,0,4.2,81,0
2875,107,2,2,2.7,92,0
2876,172,16,0,4.7,103,0
2877,118,3,1,3.0,91,0
2878,205,2,0,0.1,93,0
2879,290,1,0,14.6,80,0
2880,227,2,7,10.8,91,0
2881,213,4,0,3.4,108,0
2882,188,0,0,9.5,94,0
2883,252,3,0,10.9,84,0
2884,18,6,0,13.6,101,0
2885,320,12,0,0.1,107,0
2886,80,35,0,10.4,92,0
2887,65,4,5,9.9,75,0
2888,356,1,1,0.1,97,0
2889,118,1,0,15.0,113,0
2890,143,0,2,15.5,91,0
2891,418,1,0,0.1,86,0
2892,269,3,0,21.4,89,0
2893,148,0,2,8.8,61,0
2894,3,48,0,0.1,93,1
2895,8,3,0,6.6,99,0
2896,186,1,10,0.1,103,0
2897,275,48,0,17.8,89,0
2898,225,3,1,7.9,83,0
2899,384,9,0,0.6,98,0
2900,56,11,0,20.4,97,0
2901,190,1,0,2.6,107,0
2902,74,1,0,0.5,95,0
2903,177,5,0,13.7,109,0
2904,152,10,0,12.6,86,0
2905,1,10,1,0.1,98,0
2906,107,7,0,17.6,97,0
2907,90,9,0,12.8,79,0
2908,297,4,0,14.9,83,0
2909,92,11,0,0.1,97,0
2910,178,1,0,14.8,95,0
2911,355,3,0,0.1,89,0
2912,184,1,1,7.0,117,0
2913,279,1,0,13.8,92,0
2914,284,12,0,6.4,98,0
2915,10,4,0,0.1,99,0
2916,86,5,0,6.5,64,0
2917,252,8,0,5.8,85,0
2918,1,1,0,0.1,95,0
2919,130,0,0,0.1,37,1
2920,20,1,0,11.6,90,0
2921,110,4,0,17.2,90,0
2922,164,1,0,14.6,78,0
2923,236,5,0,0.1,99,0
2924,130,2,0,7.8,84,0
2925,1,1,0,0.1,67,0
2926,1,11,0,12.7,98,0
2927,139,9,0,0.1,81,0
2928,245,0,0,7.8,112,0
2929,147,7,0,5.6,103,0
2930,309,1,4,0.1,89,0
2931,181,1,0,10.3,101,0
2932,248,5,0,19.4,104,0
2933,140,1,1,14.2,85,0
2934,109,0,4,4.4,90,0
2935,118,12,1,6.8,75,0
2936,166,3,0,0.1,96,0
2937,303,9,0,11.8,84,0
2938,234,1,0,0.1,95,0
2939,296,0,0,0.1,112,0
2940,248,0,0,0.1,93,0
2941,261,4,0,7.2,81,0
2942,5,13,0,4.2,110,0
2943,82,5,0,15.2,115,0
2944,249,4,0,10.8,88,0
2945,171,0,5,8.8,85,0
2946,146,0,0,4.1,74,0
2947,1,1,0,4.2,92,0
2948,135,2,0,19.3,96,0
2949,132,0,4,14.7,93,1
2950,127,2,3,0.2,98,0
2951,238,7,0,0.1,90,0
2952,171,6,0,8.0,86,0
2953,73,2,1,14.3,87,0
2954,180,4,0,0.1,94,0
2955,37,0,2,10.8,103,0
2956,137,2,2,5.8,36,1
2957,169,5,0,0.4,89,0
2958,380,0,0,25.7,95,0
2959,222,1,0,0.1,90,0
2960,175,3,2,5.9,97,0
2961,122,3,1,15.2,71,0
2962,69,27,0,0.9,87,0
2963,292,0,0,0.1,99,0
2964,161,2,0,6.5,98,0
2965,368,3,0,10.1,101,0
2966,294,0,0,0.1,79,0
2967,392,2,0,10.9,84,0
2968,1,1,0,10.4,97,0
2969,228,7,2,8.6,106,0
2970,273,21,0,10.9,98,0
2971,326,7,0,0.1,100,0
2972,296,7,0,11.5,87,0
2973,138,3,0,13.7,79,0
2974,150,3,0,10.8,54,1
2975,194,14,0,0.1,99,0
2976,285,4,0,7.7,91,0
2977,86,12,0,4.9,99,0
2978,276,2,0,0.1,74,0
2979,195,5,0,16.7,93,0
2980,17,9,1,0.1,98,0
2981,156,8,2,1.1,109,0
2982,1,0,0,11.6,111,0
2983,95,1,0,4.5,94,0
2984,267,0,0,17.3,83,0
2985,1,3,0,4.3,83,0
2986,340,0,0,0.1,88,0
2987,205,5,0,9.4,103,0
2988,246,8,0,9.0,64,0
2989,158,4,0,2.2,99,0
2990,234,7,0,0.1,92,0
2991,195,1,0,3.4,115,0
2992,202,6,0,6.7,82,0
2993,3,27,6,25.2,82,1
2994,384,4,0,14.2,93,0
2995,60,2,0,0.1,103,0
2996,98,7,1,1.5,82,0
2997,233,9,0,0.1,84,0
2998,291,3,0,11.7,93,0
2999,63,2,0,13.2,96,0
3000,297,0,1,4.9,93,0
3001,206,4,0,20.1,89,0
3002,52,2,0,0.1,93,0
3003,173,12,0,15.0,93,0
3004,38,1,0,5.3,88,0
3005,323,2,1,2.5,79,0
3006,445,4,2,0.1,82,0
3007,313,2,2,0.1,98,0
3008,337,2,0,13.2,103,0
3009,336,1,1,8.5,111,0
3010,162,2,2,0.1,98,0
3011,61,4,0,8.2,103,0
3012,54,1,0,19.3,97,0
3013,160,11,0,25.6,80,0
3014,6,31,1,0.1,104,1
3015,317,4,0,0.1,108,0
3016,163,8,0,6.1,93,0
3017,1,11,0,14.5,89,0
3018,1,6,0,2.9,82,0
3019,199,7,1,2.1,120,0
3020,1,0,1,0.1,82,0
3021,85,2,0,0.1,90,0
3022,1,15,0,0.1,92,0
3023,341,5,0,3.7,113,0
3024,36,1,0,12.1,88,0
3025,254,1,0,7.7,80,0
3026,299,5,0,24.5,106,0
3027,55,5,0,14.8,105,0
3028,1,8,1,0.1,76,0
3029,301,0,2,3.0,93,0
3030,319,1,0,6.4,103,0
3031,99,2,0,15.2,111,0
3032,214,1,0,22.0,58,1
3033,263,1,0,0.1,90,0
3034,303,6,0,8.8,41,1
3035,296,1,0,0.1,93,0
3036,270,16,0,0.7,98,0
3037,385,2,0,0.1,94,0
3038,162,1,3,17.8,101,0
3039,7,2,0,0.1,80,0
3040,99,20,0,13.2,87,0
3041,1,0,0,11.9,106,0
3042,274,2,0,0.1,98,0
3043,57,8,0,0.1,101,0
3044,270,3,3,5.2,100,0
3045,202,0,0,18.9,52,1
3046,315,3,0,5.8,104,0
3047,281,41,0,10.2,104,0
3048,250,1,0,4.6,99,0
3049,103,20,0,2.0,111,0
3050,1,5,2,0.1,113,0
3051,153,10,0,11.1,49,1
3052,271,11,0,8.9,86,0
3053,370,0,0,0.6,107,0
3054,27,3,1,24.4,81,0
3055,99,8,0,11.4,89,0
3056,122,7,0,6.8,82,0
3057,172,0,2,3.7,104,0
3058,297,1,0,13.5,85,0
3059,190,3,0,19.6,107,0
3060,394,18,0,7.1,98,0
3061,130,0,0,10.1,91,0
3062,305,4,0,19.1,94,0
3063,11,2,0,2.4,97,0
3064,78,0,1,17.9,113,0
3065,90,1,0,1.8,103,0
3066,255,4,0,4.7,90,0
3067,185,2,0,0.1,94,0
3068,58,6,0,18.6,104,0
3069,132,7,0,2.3,81,0
3070,149,6,0,16.3,95,0
3071,232,4,0,0.1,80,0
3072,231,0,0,11.4,90,0
3073,117,3,0,6.2,93,0
3074,253,0,0,16.2,88,0
3075,281,0,0,15.0,59,1
3076,1,2,0,0.1,96,0
3077,122,5,3,0.1,108,0
3078,152,1,0,12.6,100,0
3079,47,3,2,17.5,87,0
3080,265,15,0,9.2,109,0
3081,29,3,1,0.1,103,0
3082,185,1,1,6.3,81,0
3083,286,5,0,6.7,96,0
3084,1,12,0,0.1,86,0
3085,250,1,0,0.1,113,0
3086,1,0,0,5.4,89,0
3087,1,2,2,6.6,87,0
3088,339,8,0,0.1,82,0
3089,321,9,0,20.6,95,0
3090,262,2,0,0.3,117,0
3091,322,3,0,0.1,87,0
3092,192,1,0,12.6,99,0
3093,277,6,0,3.3,91,0
3094,47,2,1,4.2,87,0
3095,42,2,1,0.1,87,0
3096,94,1,0,12.8,99,0
3097,158,3,1,9.6,118,0
3098,272,2,2,9.3,76,0
3099,166,0,0,0.1,96,0
3100,1,5,0,3.9,96,0
3101,193,12,1,0.1,96,0
3102,103,0,0,8.6,111,0
3103,268,2,0,0.5,101,0
3104,104,8,8,0.1,95,0
3105,349,0,0,5.3,89,0
3106,1,0,0,0.1,89,0
3107,160,2,0,0.1,101,0
3108,103,8,1,0.1,88,0
3109,1,0,0,10.6,104,0
3110,139,2,0,0.1,99,0
3111,290,6,0,0.1,83,0
3112,175,0,0,1.7,111,0
3113,221,9,0,10.7,95,0
3114,35,4,0,0.1,98,0
3115,290,1,0,0.5,89,0
3116,101,2,0,1.8,103,0
3117,363,1,2,2.1,102,0
3118,152,1,0,7.8,57,1
3119,257,2,0,11.0,95,0
3120,226,1,0,1.4,102,0
3121,132,1,0,11.2,87,0
3122,246,2,0,6.3,100,0
3123,73,4,2,13.3,79,0
3124,49,2,0,15.6,112,0
3125,321,0,0,0.1,98,0
3126,13,1,0,15.6,62,0
3127,160,4,1,0.1,101,0
3128,258,1,5,0.1,95,0
3129,129,48,0,8.4,88,0
3130,21,16,8,0.1,99,0
3131,326,0,0,8.1,99,0
3132,140,1,0,0.1,89,0
3133,10,0,2,10.1,99,0
3134,1,0,0,0.6,93,0
3135,265,0,0,4.8,105,0
3136,219,0,1,0.1,103,0
3137,106,2,2,17.6,110,0
3138,206,8,2,16.3,87,0
3139,68,3,1,14.5,81,0
3140,424,1,2,2.2,77,0
3141,1,11,1,5.4,96,0
3142,110,4,0,0.1,110,0
3143,217,0,0,0.1,111,0
3144,150,1,0,2.1,99,0
3145,220,0,0,0.1,107,0
3146,1,0,0,17.9,91,0
3147,241,0,0,20.4,87,0
3148,223,6,0,12.9,99,0
3149,226,1,0,6.5,100,0
3150,224,0,0,0.1,93,0
3151,4,46,0,22.9,78,1
3152,124,5,0,0.1,82,0
3153,1,0,2,16.2,92,0
3154,133,3,4,0.9,100,0
3155,45,0,0,12.5,108,0
3156,68,0,0,6.6,92,0
3157,6,29,0,0.1,92,1
3158,123,7,0,0.1,102,0
3159,162,0,0,6.3,88,0
3160,88,8,0,10.9,95,0
3161,160,2,0,0.1,70,0
3162,1,5,0,0.1,94,0
3163,143,2,0,3.7,86,0
3164,428,0,0,10.7,95,0
3165,388,9,0,10.2,80,0
3166,165,3,5,0.1,109,0
3167,403,2,2,16.8,73,0
3168,179,1,2,9.5,95,0
3169,95,3,0,4.5,94,0
3170,381,7,2,6.7,93,0
3171,74,5,0,23.7,91,0
3172,103,5,0,6.9,102,0
3173,178,9,2,0.1,85,0
3174,355,1,0,0.6,114,0
3175,254,18,2,0.1,107,0
3176,231,8,0,17.1,83,0
3177,222,19,0,8.6,90,0
3178,371,2,0,10.6,103,0
3179,148,4,0,13.0,94,0
3180,362,1,2,3.9,79,0
3181,295,0,2,0.1,56,1
3182,50,2,0,6.2,88,0
3183,210,2,0,2.0,81,0
3184,241,11,1,13.4,104,0
3185,163,9,0,4.3,103,0
3186,447,6,0,6.8,63,0
3187,26,34,0,13.3,108,0
3188,182,0,2,7.9,81,0
3189,90,0,2,5.8,104,0
3190,79,2,0,13.8,103,0
3191,244,1,1,0.1,105,0
3192,160,14,2,0.1,85,0
3193,1,0,0,2.2,98,0
3194,224,9,3,0.1,84,0
3195,78,3,0,10.8,79,0
3196,96,8,1,6.0,100,0
3197,100,0,0,12.2,95,0
3198,190,0,0,13.1,95,0
3199,240,0,0,14.3,90,0
3200,1,8,0,4.9,104,0
3201,51,0,0,0.1,80,0
3202,216,16,0,0.1,97,0
3203,204,3,0,18.7,100,0
3204,150,33,1,0.1,64,0
3205,229,2,0,7.0,109,0
3206,270,2,0,13.6,95,0
3207,51,14,0,2.3,99,0
3208,208,3,0,10.0,100,0
3209,1,3,0,0.1,81,0
3210,174,3,2,7.2,91,0
3211,235,3,2,0.1,102,0
3212,140,21,2,0.1,90,0
3213,79,0,0,10.1,90,0
3214,329,6,0,6.7,80,0
3215,108,1,0,7.2,103,0
3216,50,2,2,0.1,96,0
3217,155,8,1,0.1,98,0
3218,452,4,0,19.4,75,0
3219,151,14,0,0.1,93,0
3220,250,6,0,0.1,105,0
3221,218,3,1,19.7,92,0
3222,118,11,0,9.4,85,0
3223,163,3,1,26.3,104,0
3224,297,15,2,0.1,97,0
3225,93,5,0,4.6,104,0
3226,107,10,0,0.1,85,0
3227,188,5,0,1.3,58,1
3228,336,12,0,10.5,86,0
3229,117,2,0,0.7,93,0
3230,146,0,0,1.6,95,0
3231,298,6,0,9.2,92,0
3232,261,3,1,9.1,80,0
3233,1,0,1,8.4,95,0
3234,459,1,1,28.2,104,0
3235,240,2,0,9.0,101,0
3236,386,1,0,8.3,96,0
3237,216,15,0,8.6,103,0
3238,1,24,0,17.7,83,1
3239,293,3,1,3.4,96,0
3240,394,41,0,6.1,120,0
3241,165,1,0,7.4,95,0
3242,134,2,0,6.3,85,0
3243,274,0,0,1.1,93,0
3244,192,0,1,0.1,77,0
3245,328,0,0,0.1,97,0
3246,195,1,0,10.3,81,0
3247,1,4,0,11.5,78,0
3248,173,0,0,6.4,78,0
3249,162,2,0,0.1,112,0
3250,231,4,0,0.1,93,0
3251,128,6,0,0.1,109,0
3252,172,1,0,1.4,93,0
3253,161,5,0,5.8,80,0
3254,120,1,0,8.0,65,0
3255,1,0,0,4.7,75,0
3256,266,3,0,1.4,87,0
3257,62,1,0,3.5,86,0
3258,279,1,0,2.3,95,0
3259,157,6,0,7.9,98,0
3260,156,50,1,5.2,89,0
3261,303,0,0,4.0,95,0
3262,360,2,0,9.1,76,0
3263,151,7,0,15.0,81,0
3264,336,0,0,4.3,93,0
3265,146,3,2,0.1,95,0
3266,322,1,0,10.1,78,0
3267,2,47,0,17.7,95,1
3268,202,5,2,3.5,102,0
3269,275,1,0,15.1,89,0
3270,292,2,4,6.0,100,0
3271,153,2,1,13.5,88,0
3272,57,6,0,0.1,82,0
3273,271,2,1,2.0,103,0
3274,285,1,0,0.1,88,0
3275,117,7,2,14.0,98,0
3276,235,1,0,0.1,92,0
3277,184,1,3,14.9,110,0
3278,1,19,0,10.5,100,1
3279,193,1,9,0.1,99,0
3280,1,5,1,4.4,75,0
3281,91,5,0,0.1,88,0
3282,486,0,0,2.1,94,0
3283,284,11,0,0.1,102,0
3284,322,3,6,0.1,98,0
3285,93,34,2,3.2,101,0
3286,213,6,0,4.4,99,0
3287,9,1,0,9.1,61,0
3288,549,1,0,14.6,92,0
3289,200,1,0,16.9,99,0
3290,68,0,0,0.1,103,0
3291,353,1,0,1.4,97,0
3292,137,3,0,7.1,89,0
3293,449,27,0,10.3,101,0
3294,98,3,0,6.0,58,1
3295,107,17,0,0.1,95,0
3296,49,5,0,0.1,91,0
3297,1,43,0,29.2,110,1
3298,1,0,0,0.8,118,0
3299,98,1,0,15.2,85,0
3300,131,1,0,15.1,93,0
3301,260,9,0,0.1,90,0
3302,30,3,0,3.1,98,0
3303,1,20,0,8.1,75,1
3304,296,2,1,9.9,77,0
3305,246,4,0,0.1,99,0
3306,39,1,1,5.2,101,0
3307,205,11,0,0.1,111,0
3308,324,2,1,0.4,100,0
3309,237,8,0,0.1,100,0
3310,45,0,0,1.1,88,0
3311,229,1,0,1.2,90,0
3312,1,5,0,16.6,108,0
3313,100,16,3,15.8,96,0
3314,124,0,0,0.1,104,0
3315,1,5,0,0.7,95,0
3316,175,3,0,0.1,93,0
3317,262,4,0,0.1,90,0
3318,215,0,0,0.1,92,0
3319,469,19,2,3.4,99,0
3320,207,5,0,11.3,102,0
3321,1,0,0,2.2,91,0
3322,1,2,0,0.6,97,0
3323,111,2,0,16.2,105,0
3324,347,4,0,10.3,94,0
3325,328,6,0,19.5,95,0
3326,338,3,1,0.1,115,0
3327,175,5,2,12.8,93,0
3328,52,14,0,11.6,93,0
3329,365,45,0,7.9,82,0
3330,82,5,0,10.6,104,0
3331,123,0,0,2.9,89,0
3332,235,2,2,5.1,88,0
3333,133,0,0,5.8,105,0
3334,139,2,0,0.1,89,0
3335,1,13,0,0.1,93,0
3336,137,0,1,7.9,107,0
3337,1,2,0,21.9,94,0
3338,109,6,0,8.0,94,0
3339,130,1,0,0.1,113,0
3340,125,0,0,0.7,94,0
3341,2,5,0,10.6,93,0
